GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
M,N,Y,1.2260869565217392,State servant,Higher education,Married,House / apartment,-0.47032454680368574,2.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.44222084962042185,0.0,Approved
F,Y,Y,-0.8608695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.46929875821894845,0.0,Approved
F,Y,N,0.1391304347826087,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
M,N,Y,-0.2956521739130435,Commercial associate,Lower secondary,Married,Rented apartment,-0.443377589939381,0.0,Approved
F,Y,N,-0.5130434782608696,State servant,Secondary / secondary special,Widow,House / apartment,-0.47207784502298855,-1.0,Approved
F,Y,Y,1.8782608695652174,Working,Higher education,Married,House / apartment,-0.4326468228295404,2.0,Approved
F,N,Y,-0.0782608695652174,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4407149046768714,0.0,Approved
F,N,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.46227101514904606,0.0,Approved
M,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Single / not married,With parents,-0.45337357231831044,-1.0,Approved
F,Y,Y,-0.4260869565217391,State servant,Secondary / secondary special,Married,House / apartment,-0.45747672665725964,0.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.5130434782608696,Working,Higher education,Married,House / apartment,-0.4318029116534445,0.0,Approved
M,Y,N,-0.2956521739130435,State servant,Higher education,Married,House / apartment,-0.4432902887832331,0.0,Approved
F,N,N,-0.6,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43369443670331465,1.0,Approved
M,Y,Y,-0.0782608695652174,Working,Higher education,Separated,House / apartment,-0.4335489347764016,-1.0,Approved
F,N,Y,1.6608695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,0.1391304347826087,Commercial associate,Higher education,Civil marriage,House / apartment,-0.44328301368688744,1.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4401838226436386,1.0,Approved
F,Y,Y,-0.0782608695652174,State servant,Higher education,Married,House / apartment,-0.43445104672326273,1.0,Approved
F,N,N,1.8782608695652174,State servant,Secondary / secondary special,Separated,House / apartment,-0.5190167666451522,-1.0,Approved
M,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,With parents,-0.43382538843753643,0.0,Approved
F,N,N,1.6608695652173913,Commercial associate,Higher education,Single / not married,House / apartment,-0.46719625537505427,-1.0,Approved
F,Y,Y,-0.2956521739130435,Pensioner,Higher education,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,1.8782608695652174,Pensioner,Lower secondary,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.20070051866752187,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.4749369578868307,-1.0,Approved
M,Y,N,2.747826086956522,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44910309076341115,0.0,Approved
F,N,N,1.008695652173913,State servant,Secondary / secondary special,Married,With parents,-0.49741700559490354,0.0,Approved
F,N,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43472750038439767,0.0,Approved
F,N,N,1.008695652173913,Working,Secondary / secondary special,Single / not married,With parents,-0.4368591036136744,-1.0,Approved
M,Y,N,2.747826086956522,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4389179558794947,-1.0,Approved
F,N,Y,-0.0782608695652174,Commercial associate,Incomplete higher,Married,House / apartment,-0.45445756167381296,0.0,Approved
M,N,N,-0.5130434782608696,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.43044974373315276,0.0,Approved
F,Y,Y,1.2260869565217392,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4471751902318127,0.0,Approved
F,N,Y,-0.5130434782608696,Commercial associate,Incomplete higher,Separated,House / apartment,-0.44975057433817445,1.0,Approved
F,N,N,0.7913043478260869,Working,Higher education,Married,House / apartment,-0.48035690466434344,3.0,Approved
M,Y,Y,-0.0782608695652174,Commercial associate,Secondary / secondary special,Married,Rented apartment,-0.4440396237068356,0.0,Approved
F,N,Y,0.5739130434782609,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43066799662352234,0.0,Approved
F,N,Y,-0.6869565217391305,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.4508854893680965,1.0,Approved
F,N,N,-0.8173913043478261,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.45233323354088184,0.0,Approved
F,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4664541955477975,1.0,Approved
M,Y,N,0.3130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4412969123845238,0.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.45617448441138747,1.0,Approved
F,N,Y,1.4434782608695653,Commercial associate,Higher education,Civil marriage,House / apartment,-0.45619630970042446,2.0,Approved
F,Y,Y,-0.9478260869565217,Working,Secondary / secondary special,Married,House / apartment,-0.46273662131516796,1.0,Approved
M,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4420171469227436,1.0,Approved
M,N,N,0.3565217391304348,Working,Secondary / secondary special,Married,Municipal apartment,-0.4705791751757836,2.0,Approved
F,N,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44153699056393036,0.0,Approved
F,N,N,1.3565217391304347,Working,Higher education,Married,House / apartment,-0.4307261973942876,0.0,Approved
F,N,N,-0.7304347826086957,Commercial associate,Secondary / secondary special,Single / not married,With parents,-0.43315607957373625,-1.0,Approved
M,Y,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44163884191276953,0.0,Approved
F,Y,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4450726873879185,0.0,Approved
F,N,N,0.6608695652173913,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,0.05217391304347826,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,N,-0.6869565217391305,Working,Secondary / secondary special,Married,House / apartment,-0.4412969123845238,0.0,Approved
F,N,Y,-0.46956521739130436,State servant,Higher education,Married,House / apartment,-0.5266556178080896,0.0,Approved
M,N,Y,0.1391304347826087,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4402783988961321,-1.0,Approved
F,N,Y,0.3565217391304348,Commercial associate,Higher education,Separated,Rented apartment,-0.43909983328813607,-1.0,Approved
M,N,Y,-1.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.43952178887618404,0.0,Approved
F,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.43095172538100285,0.0,Approved
F,N,Y,-0.7739130434782608,Working,Secondary / secondary special,Widow,House / apartment,-0.5018693645584442,-1.0,Approved
M,N,N,-0.2956521739130435,Commercial associate,Higher education,Single / not married,House / apartment,-0.4402492985107495,-1.0,Approved
M,Y,N,0.008695652173913044,Working,Higher education,Married,House / apartment,-0.4662868683318474,0.0,Approved
F,Y,N,-0.0782608695652174,Working,Higher education,Married,House / apartment,-0.45043443339466593,0.0,Approved
F,Y,N,0.7913043478260869,Working,Incomplete higher,Married,House / apartment,-0.44540006672347293,2.0,Approved
M,Y,Y,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.43189021280959233,0.0,Approved
F,N,N,-0.9043478260869565,Working,Secondary / secondary special,Married,House / apartment,-0.44180616912871956,0.0,Approved
F,N,Y,0.3565217391304348,Working,Secondary / secondary special,Married,Municipal apartment,-0.4560726330625483,0.0,Approved
F,Y,Y,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43629892119505903,0.0,Approved
F,N,N,1.008695652173913,Working,Higher education,Separated,House / apartment,-0.45112556754750316,-1.0,Approved
M,Y,N,0.3565217391304348,State servant,Secondary / secondary special,Married,House / apartment,-0.46040131538821283,0.0,Approved
F,N,Y,1.8782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,1.008695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,1.008695652173913,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4301005391085613,0.0,Approved
F,N,Y,0.2320826309823562,Working,Secondary / secondary special,Widow,House / apartment,-0.44441792871680963,-1.0,Approved
F,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4902437605980881,0.0,Approved
M,N,N,0.3565217391304348,Commercial associate,Higher education,Married,House / apartment,-0.4301005391085613,1.0,Approved
F,N,Y,-0.6434782608695652,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.034782608695652174,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,N,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.4612525016606544,0.0,Approved
F,N,Y,-0.9043478260869565,Commercial associate,Higher education,Married,House / apartment,-0.4302169406500918,1.0,Approved
M,Y,Y,-0.2956521739130435,Working,Higher education,Separated,With parents,-0.48488201459134067,-1.0,Approved
F,N,Y,1.4434782608695653,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.45223865728838836,-1.0,Approved
F,N,Y,0.017391304347826087,Working,Secondary / secondary special,Civil marriage,With parents,-0.4303115169025853,0.0,Approved
F,Y,N,0.1391304347826087,Working,Higher education,Widow,House / apartment,-0.45856799110910784,0.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,-0.6434782608695652,Working,Secondary / secondary special,Married,House / apartment,-0.4648609494480991,0.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,-0.12173913043478261,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,N,2.4869565217391303,Working,Secondary / secondary special,Married,House / apartment,-0.5376046378082998,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Separated,House / apartment,-0.453446323281767,-1.0,Approved
F,N,Y,1.8782608695652174,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44360311792609625,1.0,Approved
F,Y,Y,0.7913043478260869,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.43075529777967025,1.0,Approved
F,N,Y,-0.9478260869565217,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.47384569343498256,2.0,Approved
F,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,With parents,-0.4301514647829809,1.0,Approved
M,Y,Y,-0.7304347826086957,Working,Higher education,Married,Office apartment,-0.44839740641788267,1.0,Approved
F,N,Y,-0.7304347826086957,Working,Higher education,Married,House / apartment,-0.44212627336792837,0.0,Approved
F,N,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.4561381089296592,1.0,Approved
F,N,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45413745743460415,1.0,Approved
F,N,Y,-0.5130434782608696,Commercial associate,Higher education,Married,House / apartment,-0.45047080887639424,1.0,Approved
F,N,Y,1.4434782608695653,Commercial associate,Secondary / secondary special,Married,With parents,-0.4541229072419129,0.0,Approved
M,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.437353810165179,-1.0,Approved
F,N,Y,2.747826086956522,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4877629527442199,0.0,Approved
F,N,Y,1.008695652173913,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.45554882612566117,0.0,Approved
F,Y,Y,0.1391304347826087,Working,Incomplete higher,Married,House / apartment,-0.43003506324145035,2.0,Approved
F,Y,Y,-0.2956521739130435,State servant,Secondary / secondary special,Married,House / apartment,-0.45280611480334937,0.0,Approved
M,Y,N,0.7478260869565218,Working,Higher education,Married,Rented apartment,-0.4307771230687072,1.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.5130434782608696,State servant,Secondary / secondary special,Married,House / apartment,-0.44153699056393036,0.0,Approved
F,N,N,0.6608695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.4408604066037845,1.0,Approved
M,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.45532329813894584,0.0,Approved
F,N,N,-0.4260869565217391,Working,Secondary / secondary special,Married,House / apartment,-0.43464747432459544,1.0,Approved
M,N,Y,-0.4260869565217391,State servant,Secondary / secondary special,Separated,Co-op apartment,-0.4928627952825238,-1.0,Approved
M,Y,Y,1.008695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.44106410930146284,0.0,Approved
