GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
F,N,Y,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-3694,2,Approved
F,Y,Y,189620.55230667387,Working,Secondary / secondary special,Married,House / apartment,-2051,2,Approved
M,N,Y,202500.0,Commercial associate,Higher education,Married,House / apartment,-808,2,Approved
M,Y,Y,58500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3607,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2454,1,Approved
F,N,N,135000.0,Working,Higher education,Married,With parents,-7614,4,Approved
M,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1070,3,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
F,N,Y,144000.0,Working,Secondary / secondary special,Married,House / apartment,-1107,3,Approved
M,Y,Y,112500.0,Working,Higher education,Married,House / apartment,-2796,2,Approved
F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-642,2,Approved
M,Y,Y,81000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-2654,2,Approved
F,Y,Y,193500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1436,2,Approved
F,N,Y,144000.0,Working,Higher education,Married,House / apartment,-4004,2,Approved
F,N,Y,292500.0,Working,Higher education,Married,House / apartment,-2207,3,Approved
M,N,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5422,3,Approved
F,N,Y,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,N,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-3680,1,Approved
M,Y,Y,202500.0,State servant,Higher education,Married,House / apartment,-4917,3,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11448,2,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-5622,2,Approved
F,N,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-716,4,Approved
F,Y,N,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,Y,76500.0,Commercial associate,Higher education,Married,House / apartment,-1466,3,Approved
F,N,Y,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1359,2,Approved
M,Y,Y,405000.0,Working,Secondary / secondary special,Married,House / apartment,-313,3,Approved
F,Y,Y,193500.0,Working,Secondary / secondary special,Married,House / apartment,-1753,3,Approved
F,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5830,2,Approved
F,N,Y,115200.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,N,Y,56250.0,Working,Secondary / secondary special,Married,House / apartment,-1677,3,Approved
F,Y,N,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-3078,1,Approved
M,Y,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3061,1,Approved
M,N,Y,202500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-8737,1,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
F,N,Y,202500.0,Working,Higher education,Married,House / apartment,-187,2,Approved
F,N,Y,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-625,2,Approved
F,N,Y,225000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
F,Y,Y,198386.44819593136,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,Y,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1381,1,Approved
M,Y,N,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-308,1,Approved
M,Y,Y,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-932,1,Approved
F,N,Y,360000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-5437,1,Approved
F,N,Y,90000.0,Commercial associate,Higher education,Married,House / apartment,-218,2,Approved
M,Y,N,90000.0,State servant,Higher education,Married,With parents,-1539,4,Approved
F,Y,N,135000.0,Working,Secondary / secondary special,Married,With parents,-3195,2,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-2057,1,Approved
F,Y,Y,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1198,2,Approved
M,N,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1473,3,Approved
F,N,Y,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,Y,N,202500.0,Working,Higher education,Single / not married,House / apartment,-5483,1,Approved
M,N,Y,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-704,2,Approved
F,N,Y,108000.0,Working,Secondary / secondary special,Married,House / apartment,-12870,2,Approved
F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,-227,2,Approved
F,Y,Y,180000.0,Working,Lower secondary,Married,House / apartment,-622,2,Approved
M,Y,Y,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-5373,1,Approved
M,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-7128,2,Approved
M,N,N,90000.0,Working,Higher education,Married,House / apartment,-469,3,Approved
F,Y,N,90000.0,Working,Secondary / secondary special,Married,House / apartment,-6761,2,Approved
M,Y,Y,103500.0,State servant,Higher education,Married,House / apartment,-2255,3,Approved
F,N,Y,72000.0,Working,Higher education,Single / not married,House / apartment,-1133,1,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,Y,Y,495000.0,Working,Secondary / secondary special,Married,House / apartment,-5345,2,Approved
M,Y,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3574,1,Approved
F,N,Y,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2441,1,Approved
M,N,Y,135000.0,State servant,Higher education,Married,House / apartment,-164,2,Approved
F,N,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-6226,2,Approved
F,N,N,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-4161,1,Approved
F,Y,N,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6678,2,Approved
F,N,Y,90000.0,Working,Higher education,Married,With parents,-825,2,Approved
F,N,Y,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-2024,2,Approved
F,N,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,-890,2,Approved
F,N,Y,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-1751,2,Approved
F,N,Y,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6075,3,Approved
M,N,N,202500.0,Working,Higher education,Single / not married,House / apartment,-1774,1,Approved
M,Y,Y,95850.0,Working,Secondary / secondary special,Single / not married,House / apartment,-189,1,Approved
F,N,Y,112500.0,Working,Incomplete higher,Single / not married,House / apartment,-7288,1,Approved
F,N,Y,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,Y,Y,99000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-686,3,Approved
F,Y,Y,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-1220,4,Approved
F,N,N,180000.0,Commercial associate,Higher education,Married,House / apartment,-727,3,Approved
F,N,Y,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,Y,N,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3229,2,Approved
F,N,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,-97,2,Approved
F,Y,N,180000.0,Working,Higher education,Civil marriage,House / apartment,-980,3,Approved
M,Y,Y,135000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-3455,3,Approved
F,N,Y,315000.0,Working,Higher education,Married,House / apartment,-460,2,Approved
F,N,N,387000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,45000.0,Working,Secondary / secondary special,Married,House / apartment,-3694,3,Approved
M,N,Y,185400.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-5454,3,Approved
F,N,Y,76500.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
F,N,Y,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13010,1,Approved
F,N,N,126000.0,Working,Secondary / secondary special,Married,House / apartment,-5507,2,Approved
F,N,N,135000.0,Working,Higher education,Married,House / apartment,-6640,2,Approved
F,N,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-5488,2,Approved
F,N,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-221,2,Approved
M,Y,N,180000.0,Working,Higher education,Married,House / apartment,-127,4,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,270000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-8760,3,Approved
M,N,Y,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
F,Y,Y,103500.0,Working,Lower secondary,Married,House / apartment,-864,3,Approved
F,N,Y,130500.0,Working,Secondary / secondary special,Married,House / apartment,-7718,2,Approved
F,N,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-5190,2,Approved
M,Y,Y,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-613,2,Approved
F,Y,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3123,2,Approved
F,N,Y,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,N,67500.0,State servant,Higher education,Married,With parents,-1652,2,Approved
F,Y,Y,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,3,Approved
F,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-6879,4,Approved
F,N,N,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,N,135000.0,Commercial associate,Higher education,Married,House / apartment,-2673,4,Approved
F,Y,Y,166500.0,Working,Higher education,Married,House / apartment,-420,3,Approved
F,N,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-777,2,Approved
F,N,N,337500.0,Working,Secondary / secondary special,Married,House / apartment,-1869,2,Approved
F,N,N,90000.0,Commercial associate,Higher education,Married,With parents,-413,2,Approved
M,Y,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1072,1,Approved
F,N,N,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5760,2,Approved
F,Y,Y,180000.0,Commercial associate,Higher education,Married,House / apartment,-1871,2,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1707,4,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,135000.0,Working,Higher education,Married,House / apartment,-2796,2,Approved
F,N,N,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
M,Y,N,189620.55230667387,Working,Secondary / secondary special,Civil marriage,House / apartment,-1962,2,Approved
M,N,Y,126000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-1598,1,Approved
F,N,Y,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1583,2,Approved
F,Y,Y,165600.0,Working,Secondary / secondary special,Married,House / apartment,-7264,2,Approved
M,Y,Y,315000.0,Working,Higher education,Married,House / apartment,-536,3,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-4568,2,Approved
F,N,N,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-1313,2,Approved
F,N,Y,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-2512,3,Approved
M,N,Y,72000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-5891,1,Approved
M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,-5673,4,Approved
M,Y,Y,391500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,112500.0,Pensioner,Higher education,Separated,House / apartment,365243,1,Approved
F,Y,Y,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-3380,3,Approved
F,Y,Y,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-3944,2,Approved
F,N,Y,270000.0,State servant,Higher education,Married,House / apartment,-3654,2,Approved
F,N,Y,270000.0,Working,Secondary / secondary special,Married,House / apartment,-5488,2,Approved
F,N,Y,247500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,3,Approved
F,Y,Y,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-171,2,Approved
F,N,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1801,2,Approved
M,Y,Y,405000.0,Working,Secondary / secondary special,Married,House / apartment,-1266,2,Approved
F,Y,Y,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-1138,1,Approved
F,Y,Y,130500.0,Working,Higher education,Married,House / apartment,-3944,2,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,90000.0,Working,Incomplete higher,Widow,House / apartment,-1897,1,Approved
F,N,N,67500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,365243,1,Approved
F,N,Y,135000.0,Commercial associate,Higher education,Married,House / apartment,-2980,2,Approved
F,N,Y,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,157500.0,Working,Higher education,Married,House / apartment,-2796,2,Approved
F,N,Y,135000.0,Pensioner,Lower secondary,Single / not married,House / apartment,365243,1,Approved
M,Y,Y,126000.0,Working,Higher education,Married,With parents,-1175,2,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3329,3,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,N,N,247500.0,Commercial associate,Higher education,Married,House / apartment,-1581,3,Approved
F,N,N,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10758,2,Approved
M,Y,N,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-6558,4,Approved
M,Y,Y,67500.0,Working,Higher education,Married,House / apartment,-4434,2,Approved
F,N,N,337500.0,Working,Secondary / secondary special,Married,Municipal apartment,-210,2,Approved
M,N,Y,337500.0,Working,Secondary / secondary special,Married,House / apartment,-3032,3,Approved
F,N,N,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2389,1,Approved
F,Y,N,157500.0,Working,Higher education,Married,House / apartment,-139,2,Approved
M,Y,Y,292500.0,Working,Higher education,Married,With parents,-1467,2,Approved
F,Y,Y,135000.0,Working,Higher education,Married,House / apartment,-2316,2,Approved
M,Y,Y,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-377,1,Approved
F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10762,2,Approved
M,N,N,180000.0,Working,Secondary / secondary special,Married,With parents,-622,2,Approved
F,N,Y,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2788,2,Approved
M,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3668,5,Approved
F,N,Y,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-2340,2,Approved
F,N,N,135000.0,State servant,Higher education,Married,House / apartment,-5345,4,Approved
F,Y,N,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9925,1,Approved
M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-918,2,Approved
F,N,Y,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4219,1,Approved
M,Y,N,247500.0,Working,Higher education,Married,House / apartment,-194,3,Approved
F,N,Y,202500.0,Working,Secondary / secondary special,Married,House / apartment,-3010,2,Approved
M,Y,Y,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3476,4,Approved
F,N,N,216000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-370,1,Approved
M,N,Y,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-232,3,Approved
F,Y,Y,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-285,1,Approved
M,Y,Y,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1994,3,Approved
F,N,N,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,Y,67500.0,Working,Higher education,Married,House / apartment,-1830,2,Approved
M,Y,Y,130500.0,Working,Higher education,Married,House / apartment,-2609,2,Approved
F,N,Y,99000.0,Working,Higher education,Married,House / apartment,-3853,2,Approved
F,Y,Y,112500.0,Commercial associate,Higher education,Married,House / apartment,-2866,4,Approved
M,Y,N,247500.0,Working,Secondary / secondary special,Married,House / apartment,-1022,2,Approved
F,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2423,2,Approved
F,N,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-2545,2,Approved
F,N,Y,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,Y,247500.0,Working,Secondary / secondary special,Married,House / apartment,-6230,2,Approved
M,N,Y,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-104,3,Approved
M,Y,Y,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-588,1,Approved
M,Y,Y,337500.0,Working,Lower secondary,Married,With parents,-1866,2,Approved
M,Y,N,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2631,1,Approved
M,N,Y,247500.0,Working,Secondary / secondary special,Married,House / apartment,-367,3,Approved
M,Y,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-857,3,Approved
F,Y,Y,83250.0,Working,Higher education,Married,House / apartment,-4887,4,Approved
M,N,Y,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
F,N,Y,450000.0,Commercial associate,Higher education,Married,House / apartment,-433,4,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,2,Approved
F,N,N,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1904,1,Approved
F,Y,Y,270000.0,Commercial associate,Higher education,Married,House / apartment,-803,3,Approved
F,N,N,216000.0,Working,Higher education,Married,House / apartment,-3361,2,Approved
M,N,Y,114750.0,Working,Secondary / secondary special,Married,House / apartment,-1520,2,Approved
M,N,Y,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,47250.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2389,1,Approved
F,N,Y,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,Y,Y,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1463,2,Approved
F,Y,Y,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,N,Y,450000.0,Working,Secondary / secondary special,Married,House / apartment,-5155,3,Approved
F,N,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,-712,2,Approved
F,Y,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-3246,3,Approved
M,N,N,180000.0,State servant,Higher education,Married,House / apartment,-5006,2,Approved
M,Y,N,103500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-2993,2,Approved
M,N,Y,135000.0,Working,Lower secondary,Civil marriage,House / apartment,-2191,2,Approved
F,Y,N,225000.0,Commercial associate,Higher education,Married,House / apartment,-431,3,Approved
F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1064,2,Approved
M,Y,Y,270000.0,Working,Secondary / secondary special,Married,House / apartment,-828,2,Approved
F,N,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4874,2,Approved
M,N,Y,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1217,1,Approved
F,N,N,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,180000.0,Working,Academic degree,Civil marriage,House / apartment,-7557,3,Approved
F,N,Y,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,-2616,3,Approved
F,N,Y,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
F,N,N,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-5334,2,Approved
M,Y,N,225000.0,Working,Higher education,Married,House / apartment,-611,2,Approved
M,N,Y,216000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-140,2,Approved
F,N,N,135000.0,State servant,Higher education,Civil marriage,House / apartment,-5215,2,Approved
F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-438,2,Approved
F,N,Y,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-461,4,Approved
F,N,N,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,Y,Y,45000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,Y,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1741,2,Approved
F,N,Y,198000.0,Pensioner,Higher education,Single / not married,House / apartment,365243,1,Approved
F,N,N,234000.0,Working,Secondary / secondary special,Married,House / apartment,-2533,2,Approved
F,N,N,157500.0,Working,Higher education,Married,House / apartment,-958,2,Approved
F,N,N,207000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,365243,1,Approved
F,N,N,198000.0,Working,Secondary / secondary special,Married,House / apartment,-1191,3,Approved
M,Y,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3095,3,Approved
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,-820,2,Approved
F,N,N,216000.0,Working,Secondary / secondary special,Married,With parents,-2827,2,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3693,5,Approved
M,N,Y,94500.0,Working,Incomplete higher,Married,House / apartment,-453,2,Approved
M,N,Y,69750.0,Working,Higher education,Married,House / apartment,-2262,2,Approved
M,N,Y,103500.0,Working,Secondary / secondary special,Married,House / apartment,-1473,3,Approved
M,Y,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-195,1,Approved
F,Y,Y,112500.0,Working,Higher education,Married,House / apartment,-157,3,Approved
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,N,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,-109,3,Approved
F,Y,N,157500.0,State servant,Incomplete higher,Single / not married,House / apartment,-5206,1,Approved
F,Y,Y,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-5862,5,Approved
M,Y,Y,135000.0,Commercial associate,Higher education,Single / not married,With parents,-2152,1,Approved
M,N,Y,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2105,3,Approved
F,N,N,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
M,N,Y,175500.0,Commercial associate,Higher education,Married,House / apartment,-1200,2,Approved
M,Y,Y,148500.0,Commercial associate,Higher education,Married,House / apartment,-1891,4,Approved
M,Y,Y,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3476,2,Approved
F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,-4662,2,Approved
F,Y,N,225000.0,Commercial associate,Higher education,Married,House / apartment,-657,2,Approved
M,N,N,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1436,2,Approved
F,Y,N,157500.0,Pensioner,Higher education,Married,House / apartment,-5521,2,Approved
F,N,Y,157500.0,Working,Higher education,Married,House / apartment,-686,2,Approved
F,Y,Y,270000.0,Working,Higher education,Married,House / apartment,-2924,3,Approved
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,-1648,4,Approved
M,Y,N,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-3536,3,Approved
F,N,Y,112500.0,Commercial associate,Higher education,Married,House / apartment,-2182,2,Approved
F,N,N,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-1209,1,Approved
M,Y,Y,450000.0,Working,Higher education,Married,House / apartment,-2477,4,Approved
M,Y,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-645,2,Approved
F,Y,Y,144000.0,Working,Higher education,Married,House / apartment,-2859,2,Approved
